Long	Lat	Elev	Station	Year	Month	Day	Max	Min	Total Ppt
-82.85	42.03	183	59876	1971	4	8	11.01246877	1.762168277	2.624000041
-82.85	42.03	183	59876	1971	4	9	11.25053103	1.959144768	2.624000041
-82.85	42.03	183	59876	1971	4	10	11.48947366	2.157594765	2.624000041
-82.85	42.03	183	59876	1971	4	11	11.72922389	2.357457818	2.624000041
-82.85	42.03	183	59876	1971	4	12	11.96970867	2.558673047	2.624000041
-82.85	42.03	183	59876	1971	4	13	12.21085476	2.761179159	2.624000041
-82.85	42.03	183	59876	1971	4	14	12.45258871	2.96491447	2.624000041
-82.85	42.03	183	59876	1971	4	15	12.69483686	3.16981692	2.624000041
-82.85	42.03	183	59876	1971	4	16	12.93752545	3.375824093	2.624000041
-82.85	42.03	183	59876	1971	4	17	13.18058053	3.582873237	2.624000041
-82.85	42.03	183	59876	1971	4	18	13.42392808	3.790901284	2.624000041
-82.85	42.03	183	59876	1971	4	19	13.66749396	3.999844865	2.624000041
-82.85	42.03	183	59876	1971	4	20	13.91120399	4.209640335	2.624000041
-82.85	42.03	183	59876	1971	4	21	14.15498392	4.420223788	2.624000041
-82.85	42.03	183	59876	1971	4	22	14.39875951	4.631531078	2.624000041
-82.85	42.03	183	59876	1971	4	23	14.64245649	4.843497838	2.624000041
-82.85	42.03	183	59876	1971	4	24	14.88600063	5.056059501	2.624000041
-82.85	42.03	183	59876	1971	4	25	15.12931774	5.26915132	2.624000041
-82.85	42.03	183	59876	1971	4	26	15.37233371	5.482708384	2.624000041
-82.85	42.03	183	59876	1971	4	27	15.61497452	5.696665641	2.624000041
-82.85	42.03	183	59876	1971	4	28	15.85716624	5.910957918	2.624000041
-82.85	42.03	183	59876	1971	4	29	16.09883512	6.12551994	2.624000041
-82.85	42.03	183	59876	1971	4	30	16.33990753	6.340286348	2.624000041
-82.85	42.03	183	59876	1971	5	1	16.66014029	6.559352652	2.300000098
-82.85	42.03	183	59876	1971	5	2	16.89845344	6.77384023	2.300000098
-82.85	42.03	183	59876	1971	5	3	17.13536682	6.988297152	2.300000098
-82.85	42.03	183	59876	1971	5	4	17.37080827	7.202658094	2.300000098
-82.85	42.03	183	59876	1971	5	5	17.60470608	7.416857759	2.300000098
-82.85	42.03	183	59876	1971	5	6	17.83698899	7.630830899	2.300000098
-82.85	42.03	183	59876	1971	5	7	18.06758626	7.844512336	2.300000098
-82.85	42.03	183	59876	1971	5	8	18.29642764	8.057836981	2.300000098
-82.85	42.03	183	59876	1971	5	9	18.52344341	8.270739853	2.300000098
-82.85	42.03	183	59876	1971	5	10	18.74856444	8.4831561	2.300000098
-82.85	42.03	183	59876	1971	5	11	18.97172215	8.695021016	2.300000098
-82.85	42.03	183	59876	1971	5	12	19.19284855	8.906270067	2.300000098
-82.85	42.03	183	59876	1971	5	13	19.4118763	9.116838904	2.300000098
-82.85	42.03	183	59876	1971	5	14	19.62873868	9.326663385	2.300000098
-82.85	42.03	183	59876	1971	5	15	19.84336962	9.535679596	2.300000098
-82.85	42.03	183	59876	1971	5	16	20.05570374	9.743823868	2.300000098
-82.85	42.03	183	59876	1971	5	17	20.26567638	9.951032798	2.300000098
-82.85	42.03	183	59876	1971	5	18	20.47322357	10.15724327	2.300000098
-82.85	42.03	183	59876	1971	5	19	20.67828208	10.36239247	2.300000098
-82.85	42.03	183	59876	1971	5	20	20.88078946	10.5664179	2.300000098
-82.85	42.03	183	59876	1971	5	21	21.08068402	10.76925742	2.300000098
-82.85	42.03	183	59876	1971	5	22	21.27790487	10.97084925	2.300000098
-82.85	42.03	183	59876	1971	5	23	21.47239194	11.17113196	2.300000098
-82.85	42.03	183	59876	1971	5	24	21.66408597	11.37004457	2.300000098
-82.85	42.03	183	59876	1971	5	25	21.85292859	11.56752647	2.300000098
-82.85	42.03	183	59876	1971	5	26	22.03886226	11.76351751	2.300000098
-82.85	42.03	183	59876	1971	5	27	22.22183035	11.95795799	2.300000098
-82.85	42.03	183	59876	1971	5	28	22.40177712	12.15078868	2.300000098
-82.85	42.03	183	59876	1971	5	29	22.57864777	12.34195084	2.300000098
-82.85	42.03	183	59876	1971	5	30	22.75238841	12.53138625	2.300000098
-82.85	42.03	183	59876	1971	5	31	22.92294612	12.7190372	2.300000098
-82.85	42.03	183	59876	1971	6	1	22.76808671	12.82770606	2.642000071
-82.85	42.03	183	59876	1971	6	2	22.93667177	13.01196973	2.642000071
-82.85	42.03	183	59876	1971	6	3	23.10300308	13.19353533	2.642000071
-82.85	42.03	183	59876	1971	6	4	23.26703	13.37234755	2.642000071
-82.85	42.03	183	59876	1971	6	5	23.42870254	13.54835192	2.642000071
-82.85	42.03	183	59876	1971	6	6	23.58797148	13.72149482	2.642000071
-82.85	42.03	183	59876	1971	6	7	23.74478828	13.89172352	2.642000071
-82.85	42.03	183	59876	1971	6	8	23.89910518	14.05898617	2.642000071
-82.85	42.03	183	59876	1971	6	9	24.05087518	14.2232318	2.642000071
-82.85	42.03	183	59876	1971	6	10	24.20005205	14.3844104	2.642000071
-82.85	42.03	183	59876	1971	6	11	24.34659034	14.54247286	2.642000071
-82.85	42.03	183	59876	1971	6	12	24.49044542	14.69737105	2.642000071
-82.85	42.03	183	59876	1971	6	13	24.63157346	14.84905776	2.642000071
-82.85	42.03	183	59876	1971	6	14	24.76993149	14.99748681	2.642000071
-82.85	42.03	183	59876	1971	6	15	24.90547734	15.14261297	2.642000071
-82.85	42.03	183	59876	1971	6	16	25.03816975	15.28439204	2.642000071
-82.85	42.03	183	59876	1971	6	17	25.16796827	15.42278083	2.642000071
-82.85	42.03	183	59876	1971	6	18	25.29483339	15.55773719	2.642000071
-82.85	42.03	183	59876	1971	6	19	25.41872645	15.68922001	2.642000071
-82.85	42.03	183	59876	1971	6	20	25.53960971	15.81718924	2.642000071
-82.85	42.03	183	59876	1971	6	21	25.65744636	15.94160589	2.642000071
-82.85	42.03	183	59876	1971	6	22	25.77220049	16.06243207	2.642000071
-82.85	42.03	183	59876	1971	6	23	25.88383716	16.17963097	2.642000071
-82.85	42.03	183	59876	1971	6	24	25.99232235	16.2931669	2.642000071
-82.85	42.03	183	59876	1971	6	25	26.09762302	16.40300527	2.642000071
-82.85	42.03	183	59876	1971	6	26	26.1997071	16.50911261	2.642000071
-82.85	42.03	183	59876	1971	6	27	26.29854349	16.61145662	2.642000071
-82.85	42.03	183	59876	1971	6	28	26.39410208	16.71000612	2.642000071
-82.85	42.03	183	59876	1971	6	29	26.48635377	16.80473107	2.642000071
-82.85	42.03	183	59876	1971	6	30	26.57527045	16.89560264	2.642000071
-82.85	42.03	183	59876	1971	7	1	26.74970211	16.9462795	2.245483891
-82.85	42.03	183	59876	1971	7	2	26.83073697	17.02954552	2.245483891
-82.85	42.03	183	59876	1971	7	3	26.90768009	17.10907202	2.245483891
-82.85	42.03	183	59876	1971	7	4	26.98050802	17.18483477	2.245483891
-82.85	42.03	183	59876	1971	7	5	27.04919859	17.2568107	2.245483891
-82.85	42.03	183	59876	1971	7	6	27.11373086	17.32497787	2.245483891
-82.85	42.03	183	59876	1971	7	7	27.17408518	17.38931552	2.245483891
-82.85	42.03	183	59876	1971	7	8	27.23024316	17.44980407	2.245483891
-82.85	42.03	183	59876	1971	7	9	27.28218771	17.50642507	2.245483891
-82.85	42.03	183	59876	1971	7	10	27.32990299	17.55916129	2.245483891
-82.85	42.03	183	59876	1971	7	11	27.37337448	17.60799665	2.245483891
-82.85	42.03	183	59876	1971	7	12	27.41258892	17.65291629	2.245483891
-82.85	42.03	183	59876	1971	7	13	27.44753438	17.69390652	2.245483891
-82.85	42.03	183	59876	1971	7	14	27.47820021	17.73095486	2.245483891
-82.85	42.03	183	59876	1971	7	15	27.50457707	17.76405001	2.245483891
-82.85	42.03	183	59876	1971	7	16	27.52665693	17.79318191	2.245483891
-82.85	42.03	183	59876	1971	7	17	27.54443305	17.81834166	2.245483891
-82.85	42.03	183	59876	1971	7	18	27.55790003	17.83952162	2.245483891
-82.85	42.03	183	59876	1971	7	19	27.56705375	17.85671533	2.245483891
-82.85	42.03	183	59876	1971	7	20	27.57189145	17.86991755	2.245483891
-82.85	42.03	183	59876	1971	7	21	27.57241163	17.87912426	2.245483891
-82.85	42.03	183	59876	1971	7	22	27.56861414	17.88433266	2.245483891
-82.85	42.03	183	59876	1971	7	23	27.56050015	17.88554115	2.245483891
-82.85	42.03	183	59876	1971	7	24	27.54807211	17.88274937	2.245483891
-82.85	42.03	183	59876	1971	7	25	27.53133381	17.87595818	2.245483891
-82.85	42.03	183	59876	1971	7	26	27.51029037	17.86516964	2.245483891
-82.85	42.03	183	59876	1971	7	27	27.48494817	17.85038703	2.245483891
-82.85	42.03	183	59876	1971	7	28	27.45531495	17.83161486	2.245483891
-82.85	42.03	183	59876	1971	7	29	27.42139973	17.80885885	2.245483891
-82.85	42.03	183	59876	1971	7	30	27.38321284	17.78212593	2.245483891
-82.85	42.03	183	59876	1971	7	31	27.34076592	17.75142424	2.245483891
-82.85	42.03	183	59876	1971	8	1	27.21073944	17.71652333	2.494193539
-82.85	42.03	183	59876	1971	8	2	27.16548477	17.68227539	2.494193539
-82.85	42.03	183	59876	1971	8	3	27.11685037	17.64426702	2.494193539
-82.85	42.03	183	59876	1971	8	4	27.06485104	17.60250979	2.494193539
-82.85	42.03	183	59876	1971	8	5	27.00950264	17.55701642	2.494193539
-82.85	42.03	183	59876	1971	8	6	26.95082201	17.50780077	2.494193539
-82.85	42.03	183	59876	1971	8	7	26.88882703	17.45487784	2.494193539
-82.85	42.03	183	59876	1971	8	8	26.8235366	17.39826374	2.494193539
-82.85	42.03	183	59876	1971	8	9	26.75497059	17.33797571	2.494193539
-82.85	42.03	183	59876	1971	8	10	26.68314989	17.27403213	2.494193539
-82.85	42.03	183	59876	1971	8	11	26.60809638	17.20645246	2.494193539
-82.85	42.03	183	59876	1971	8	12	26.52983292	17.1352573	2.494193539
-82.85	42.03	183	59876	1971	8	13	26.44838335	17.06046834	2.494193539
-82.85	42.03	183	59876	1971	8	14	26.36377249	16.98210834	2.494193539
-82.85	42.03	183	59876	1971	8	15	26.2760261	16.90020119	2.494193539
-82.85	42.03	183	59876	1971	8	16	26.18517091	16.81477183	2.494193539
-82.85	42.03	183	59876	1971	8	17	26.0912346	16.72584629	2.494193539
-82.85	42.03	183	59876	1971	8	18	25.99424578	16.63345165	2.494193539
-82.85	42.03	183	59876	1971	8	19	25.894234	16.53761606	2.494193539
-82.85	42.03	183	59876	1971	8	20	25.79122972	16.4383687	2.494193539
-82.85	42.03	183	59876	1971	8	21	25.68526431	16.33573982	2.494193539
-82.85	42.03	183	59876	1971	8	22	25.57637007	16.22976067	2.494193539
-82.85	42.03	183	59876	1971	8	23	25.46458014	16.12046353	2.494193539
-82.85	42.03	183	59876	1971	8	24	25.3499286	16.00788171	2.494193539
-82.85	42.03	183	59876	1971	8	25	25.23245035	15.89204948	2.494193539
-82.85	42.03	183	59876	1971	8	26	25.11218119	15.77300214	2.494193539
-82.85	42.03	183	59876	1971	8	27	24.98915776	15.65077595	2.494193539
-82.85	42.03	183	59876	1971	8	28	24.86341752	15.52540814	2.494193539
-82.85	42.03	183	59876	1971	8	29	24.73499878	15.3969369	2.494193539
-82.85	42.03	183	59876	1971	8	30	24.60394065	15.26540136	2.494193539
-82.85	42.03	183	59876	1971	8	31	24.47028306	15.13084159	2.494193539
-82.85	42.03	183	59876	1971	9	1	24.6968429	15.13732152	2.842000071
-82.85	42.03	183	59876	1971	9	2	24.55850382	14.99997635	2.842000071
-82.85	42.03	183	59876	1971	9	3	24.41602446	14.85960697	2.842000071
-82.85	42.03	183	59876	1971	9	4	24.26944821	14.71625612	2.842000071
-82.85	42.03	183	59876	1971	9	5	24.11881972	14.56996747	2.842000071
-82.85	42.03	183	59876	1971	9	6	23.96418487	14.42078559	2.842000071
-82.85	42.03	183	59876	1971	9	7	23.80559077	14.26875591	2.842000071
-82.85	42.03	183	59876	1971	9	8	23.64308573	14.11392475	2.842000071
-82.85	42.03	183	59876	1971	9	9	23.47671924	13.95633927	2.842000071
-82.85	42.03	183	59876	1971	9	10	23.30654198	13.79604747	2.842000071
-82.85	42.03	183	59876	1971	9	11	23.1326058	13.63309818	2.842000071
-82.85	42.03	183	59876	1971	9	12	22.95496367	13.46754103	2.842000071
-82.85	42.03	183	59876	1971	9	13	22.77366971	13.29942645	2.842000071
-82.85	42.03	183	59876	1971	9	14	22.58877914	13.12880566	2.842000071
-82.85	42.03	183	59876	1971	9	15	22.40034827	12.95573062	2.842000071
-82.85	42.03	183	59876	1971	9	16	22.20843452	12.78025406	2.842000071
-82.85	42.03	183	59876	1971	9	17	22.01309633	12.60242943	2.842000071
-82.85	42.03	183	59876	1971	9	18	21.8143932	12.4223109	2.842000071
-82.85	42.03	183	59876	1971	9	19	21.61238567	12.23995332	2.842000071
-82.85	42.03	183	59876	1971	9	20	21.40713527	12.05541226	2.842000071
-82.85	42.03	183	59876	1971	9	21	21.19870452	11.86874392	2.842000071
-82.85	42.03	183	59876	1971	9	22	20.98715691	11.68000516	2.842000071
-82.85	42.03	183	59876	1971	9	23	20.77255688	11.48925347	2.842000071
-82.85	42.03	183	59876	1971	9	24	20.5549698	11.29654697	2.842000071
-82.85	42.03	183	59876	1971	9	25	20.33446194	11.10194435	2.842000071
-82.85	42.03	183	59876	1971	9	26	20.11110048	10.90550488	2.842000071
-82.85	42.03	183	59876	1971	9	27	19.88495346	10.70728841	2.842000071
-82.85	42.03	183	59876	1971	9	28	19.65608975	10.50735532	2.842000071
-82.85	42.03	183	59876	1971	9	29	19.42457909	10.3057665	2.842000071
-82.85	42.03	183	59876	1971	9	30	19.19049198	10.10258336	2.842000071
-82.85	42.03	183	59876	1971	10	1	18.81191186	9.71565602	1.962903177
-82.85	42.03	183	59876	1971	10	2	18.57486518	9.511811348	1.962903177
-82.85	42.03	183	59876	1971	10	3	18.33643165	9.307828076	1.962903177
-82.85	42.03	183	59876	1971	10	4	18.0966839	9.103768339	1.962903177
-82.85	42.03	183	59876	1971	10	5	17.85569496	8.899694296	1.962903177
-82.85	42.03	183	59876	1971	10	6	17.61353824	8.695668109	1.962903177
-82.85	42.03	183	59876	1971	10	7	17.3702875	8.491751928	1.962903177
-82.85	42.03	183	59876	1971	10	8	17.12601684	8.288007866	1.962903177
-82.85	42.03	183	59876	1971	10	9	16.88080067	8.084497987	1.962903177
-82.85	42.03	183	59876	1971	10	10	16.63471367	7.881284281	1.962903177
-82.85	42.03	183	59876	1971	10	11	16.38783082	7.678428649	1.962903177
-82.85	42.03	183	59876	1971	10	12	16.1402273	7.475992884	1.962903177
-82.85	42.03	183	59876	1971	10	13	15.89197856	7.27403865	1.962903177
-82.85	42.03	183	59876	1971	10	14	15.6431602	7.072627462	1.962903177
-82.85	42.03	183	59876	1971	10	15	15.39384802	6.871820674	1.962903177
-82.85	42.03	183	59876	1971	10	16	15.14411796	6.671679453	1.962903177
-82.85	42.03	183	59876	1971	10	17	14.89404609	6.472264765	1.962903177
-82.85	42.03	183	59876	1971	10	18	14.64370858	6.273637352	1.962903177
-82.85	42.03	183	59876	1971	10	19	14.3931817	6.075857719	1.962903177
-82.85	42.03	183	59876	1971	10	20	14.14254175	5.878986111	1.962903177
-82.85	42.03	183	59876	1971	10	21	13.89186508	5.683082497	1.962903177
-82.85	42.03	183	59876	1971	10	22	13.64122805	5.488206552	1.962903177
-82.85	42.03	183	59876	1971	10	23	13.39070701	5.294417637	1.962903177
-82.85	42.03	183	59876	1971	10	24	13.14037827	5.101774782	1.962903177
-82.85	42.03	183	59876	1971	10	25	12.89031807	4.910336667	1.962903177
-82.85	42.03	183	59876	1971	10	26	12.6406026	4.720161607	1.962903177
-82.85	42.03	183	59876	1971	10	27	12.39130791	4.531307531	1.962903177
-82.85	42.03	183	59876	1971	10	28	12.14250995	4.343831966	1.962903177
-82.85	42.03	183	59876	1971	10	29	11.8942845	4.157792018	1.962903177
-82.85	42.03	183	59876	1971	10	30	11.64670717	3.973244357	1.962903177
-82.85	42.03	183	59876	1971	10	31	11.39985338	3.790245199	1.962903177
-82.85	42.03	183	59876	1971	11	1	11.51682868	4.210081128	2.429333242
-82.85	42.03	183	59876	1971	11	2	11.27005827	4.024648006	2.429333242
-82.85	42.03	183	59876	1971	11	3	11.02336347	3.837957043	2.429333242
-82.85	42.03	183	59876	1971	11	4	10.77681944	3.650065107	2.429333242
-82.85	42.03	183	59876	1971	11	5	10.53050127	3.461029433	2.429333242
-82.85	42.03	183	59876	1971	11	6	10.28448399	3.270907602	2.429333242
-82.85	42.03	183	59876	1971	11	7	10.03884255	3.079757527	2.429333242
-82.85	42.03	183	59876	1971	11	8	9.793651764	2.887637435	2.429333242
-82.85	42.03	183	59876	1971	11	9	9.548986323	2.694605847	2.429333242
-82.85	42.03	183	59876	1971	11	10	9.304920756	2.500721562	2.429333242
-82.85	42.03	183	59876	1971	11	11	9.061529406	2.30604364	2.429333242
-82.85	42.03	183	59876	1971	11	12	8.818886414	2.110631381	2.429333242
-82.85	42.03	183	59876	1971	11	13	8.577065689	1.914544311	2.429333242
-82.85	42.03	183	59876	1971	11	14	8.336140895	1.717842158	2.429333242
-82.85	42.03	183	59876	1971	11	15	8.096185418	1.520584841	2.429333242
-82.85	42.03	183	59876	1971	11	16	7.857272352	1.322832445	2.429333242
-82.85	42.03	183	59876	1971	11	17	7.619474472	1.124645209	2.429333242
-82.85	42.03	183	59876	1971	11	18	7.382864213	0.926083503	2.429333242
-82.85	42.03	183	59876	1971	11	19	7.147513649	0.727207809	2.429333242
-82.85	42.03	183	59876	1971	11	20	6.913494471	0.528078707	2.429333242
-82.85	42.03	183	59876	1971	11	21	6.680877962	0.328756855	2.429333242
-82.85	42.03	183	59876	1971	11	22	6.449734981	0.129302968	2.429333242
-82.85	42.03	183	59876	1971	11	23	6.220135936	-0.0702222	2.429333242
-82.85	42.03	183	59876	1971	11	24	5.992150764	-0.269757869	2.429333242
-82.85	42.03	183	59876	1971	11	25	5.765848913	-0.469243261	2.429333242
-82.85	42.03	183	59876	1971	11	26	5.541299316	-0.668617609	2.429333242
-82.85	42.03	183	59876	1971	11	27	5.318570373	-0.867820182	2.429333242
-82.85	42.03	183	59876	1971	11	28	5.09772993	-1.066790301	2.429333242
-82.85	42.03	183	59876	1971	11	29	4.878845257	-1.265467358	2.429333242
-82.85	42.03	183	59876	1971	11	30	4.661983029	-1.463790834	2.429333242
-82.85	42.03	183	59876	1971	12	1	4.301055334	-1.861708549	2.336128973
-82.85	42.03	183	59876	1971	12	2	4.090434458	-2.056620067	2.336128973
-82.85	42.03	183	59876	1971	12	3	3.883101439	-2.24957516	2.336128973
-82.85	42.03	183	59876	1971	12	4	3.679119434	-2.440515053	2.336128973
-82.85	42.03	183	59876	1971	12	5	3.478550577	-2.629381584	2.336128973
-82.85	42.03	183	59876	1971	12	6	3.281455963	-2.816117221	2.336128973
-82.85	42.03	183	59876	1971	12	7	3.087895629	-3.000665084	2.336128973
-82.85	42.03	183	59876	1971	12	8	2.897928536	-3.182968957	2.336128973
-82.85	42.03	183	59876	1971	12	9	2.711612549	-3.362973308	2.336128973
-82.85	42.03	183	59876	1971	12	10	2.529004423	-3.540623307	2.336128973
-82.85	42.03	183	59876	1971	12	11	2.350159781	-3.715864839	2.336128973
-82.85	42.03	183	59876	1971	12	12	2.175133102	-3.888644525	2.336128973
-82.85	42.03	183	59876	1971	12	13	2.003977699	-4.058909733	2.336128973
-82.85	42.03	183	59876	1971	12	14	1.83674571	-4.226608599	2.336128973
-82.85	42.03	183	59876	1971	12	15	1.673488074	-4.391690041	2.336128973
-82.85	42.03	183	59876	1971	12	16	1.514254521	-4.554103774	2.336128973
-82.85	42.03	183	59876	1971	12	17	1.359093556	-4.713800323	2.336128973
-82.85	42.03	183	59876	1971	12	18	1.208052441	-4.870731045	2.336128973
-82.85	42.03	183	59876	1971	12	19	1.061177186	-5.024848136	2.336128973
-82.85	42.03	183	59876	1971	12	20	0.918512531	-5.176104651	2.336128973
-82.85	42.03	183	59876	1971	12	21	0.780101932	-5.324454515	2.336128973
-82.85	42.03	183	59876	1971	12	22	0.64598755	-5.46985254	2.336128973
-82.85	42.03	183	59876	1971	12	23	0.516210239	-5.612254437	2.336128973
-82.85	42.03	183	59876	1971	12	24	0.390809529	-5.751616827	2.336128973
-82.85	42.03	183	59876	1971	12	25	0.269823619	-5.88789726	2.336128973
-82.85	42.03	183	59876	1971	12	26	0.153289362	-6.021054224	2.336128973
-82.85	42.03	183	59876	1971	12	27	0.041242257	-6.151047157	2.336128973
-82.85	42.03	183	59876	1971	12	28	-0.066283567	-6.277836463	2.336128973
-82.85	42.03	183	59876	1971	12	29	-0.169255356	-6.40138352	2.336128973
-82.85	42.03	183	59876	1971	12	30	-0.267641744	-6.521650694	2.336128973
-82.85	42.03	183	59876	1971	12	31	-0.361412761	-6.638601351	2.336128973
-82.5	49.39	219	51291	1971	1	1	-11.995083	-23.55648134	1.800645151
-82.5	49.39	219	51291	1971	1	2	-12.09911824	-23.73219155	1.800645151
-82.5	49.39	219	51291	1971	1	3	-12.19487377	-23.8992774	1.800645151
-82.5	49.39	219	51291	1971	1	4	-12.28232044	-24.057688	1.800645151
-82.5	49.39	219	51291	1971	1	5	-12.36143161	-24.20737509	1.800645151
-82.5	49.39	219	51291	1971	1	6	-12.43218317	-24.34829308	1.800645151
-82.5	49.39	219	51291	1971	1	7	-12.49455358	-24.48039904	1.800645151
-82.5	49.39	219	51291	1971	1	8	-12.54852384	-24.60365273	1.800645151
-82.5	49.39	219	51291	1971	1	9	-12.5940775	-24.7180166	1.800645151
-82.5	49.39	219	51291	1971	1	10	-12.63120069	-24.82345583	1.800645151
-82.5	49.39	219	51291	1971	1	11	-12.65988211	-24.91993829	1.800645151
-82.5	49.39	219	51291	1971	1	12	-12.68011301	-25.00743459	1.800645151
-82.5	49.39	219	51291	1971	1	13	-12.69188724	-25.08591809	1.800645151
-82.5	49.39	219	51291	1971	1	14	-12.6952012	-25.15536486	1.800645151
-82.5	49.39	219	51291	1971	1	15	-12.69005389	-25.21575377	1.800645151
-82.5	49.39	219	51291	1971	1	16	-12.67644688	-25.26706641	1.800645151
-82.5	49.39	219	51291	1971	1	17	-12.65438431	-25.30928716	1.800645151
-82.5	49.39	219	51291	1971	1	18	-12.62387289	-25.34240315	1.800645151
-82.5	49.39	219	51291	1971	1	19	-12.58492193	-25.36640429	1.800645151
-82.5	49.39	219	51291	1971	1	20	-12.5375433	-25.38128328	1.800645151
-82.5	49.39	219	51291	1971	1	21	-12.48175141	-25.38703558	1.800645151
-82.5	49.39	219	51291	1971	1	22	-12.41756327	-25.38365945	1.800645151
-82.5	49.39	219	51291	1971	1	23	-12.34499843	-25.3711559	1.800645151
-82.5	49.39	219	51291	1971	1	24	-12.26407899	-25.34952875	1.800645151
-82.5	49.39	219	51291	1971	1	25	-12.17482961	-25.31878458	1.800645151
-82.5	49.39	219	51291	1971	1	26	-12.07727746	-25.27893277	1.800645151
-82.5	49.39	219	51291	1971	1	27	-11.97145226	-25.22998544	1.800645151
-82.5	49.39	219	51291	1971	1	28	-11.85738626	-25.17195752	1.800645151
-82.5	49.39	219	51291	1971	1	29	-11.73511418	-25.10486667	1.800645151
-82.5	49.39	219	51291	1971	1	30	-11.60467329	-25.02873333	1.800645151
-82.5	49.39	219	51291	1971	1	31	-11.46610331	-24.9435807	1.800645151
-82.5	49.39	219	51291	1971	2	1	-10.85364567	-24.49797601	1.277142797
-82.5	49.39	219	51291	1971	2	2	-10.71369739	-24.40866353	1.277142797
-82.5	49.39	219	51291	1971	2	3	-10.56989796	-24.31338909	1.277142797
-82.5	49.39	219	51291	1971	2	4	-10.42229118	-24.2121817	1.277142797
-82.5	49.39	219	51291	1971	2	5	-10.27092201	-24.1050722	1.277142797
-82.5	49.39	219	51291	1971	2	6	-10.11583657	-23.99209321	1.277142797
-82.5	49.39	219	51291	1971	2	7	-9.95708208	-23.87327914	1.277142797
-82.5	49.39	219	51291	1971	2	8	-9.794706912	-23.7486662	1.277142797
-82.5	49.39	219	51291	1971	2	9	-9.628760526	-23.61829232	1.277142797
-82.5	49.39	219	51291	1971	2	10	-9.459293469	-23.48219724	1.277142797
-82.5	49.39	219	51291	1971	2	11	-9.286357363	-23.3404224	1.277142797
-82.5	49.39	219	51291	1971	2	12	-9.110004886	-23.193011	1.277142797
-82.5	49.39	219	51291	1971	2	13	-8.930289756	-23.04000793	1.277142797
-82.5	49.39	219	51291	1971	2	14	-8.747266717	-22.88145979	1.277142797
-82.5	49.39	219	51291	1971	2	15	-8.56099152	-22.7174149	1.277142797
-82.5	49.39	219	51291	1971	2	16	-8.371520905	-22.54792321	1.277142797
-82.5	49.39	219	51291	1971	2	17	-8.178912587	-22.37303635	1.277142797
-82.5	49.39	219	51291	1971	2	18	-7.983225237	-22.1928076	1.277142797
-82.5	49.39	219	51291	1971	2	19	-7.784518463	-22.00729186	1.277142797
-82.5	49.39	219	51291	1971	2	20	-7.582852793	-21.81654563	1.277142797
-82.5	49.39	219	51291	1971	2	21	-7.378289656	-21.62062702	1.277142797
-82.5	49.39	219	51291	1971	2	22	-7.170891365	-21.41959571	1.277142797
-82.5	49.39	219	51291	1971	2	23	-6.960721094	-21.21351293	1.277142797
-82.5	49.39	219	51291	1971	2	24	-6.747842865	-21.00244147	1.277142797
-82.5	49.39	219	51291	1971	2	25	-6.532321521	-20.7864456	1.277142797
-82.5	49.39	219	51291	1971	2	26	-6.314222712	-20.56559114	1.277142797
-82.5	49.39	219	51291	1971	2	27	-6.093612875	-20.33994534	1.277142797
-82.5	49.39	219	51291	1971	2	28	-5.870559208	-20.10957696	1.277142797
-82.5	49.39	219	51291	1971	3	1	-5.342170835	-19.31659202	1.670322541
-82.5	49.39	219	51291	1971	3	2	-5.108865438	-19.06931958	1.670322541
-82.5	49.39	219	51291	1971	3	3	-4.872354946	-18.81815775	1.670322541
-82.5	49.39	219	51291	1971	3	4	-4.632711402	-18.56318303	1.670322541
-82.5	49.39	219	51291	1971	3	5	-4.390007805	-18.3044731	1.670322541
-82.5	49.39	219	51291	1971	3	6	-4.144318084	-18.04210677	1.670322541
-82.5	49.39	219	51291	1971	3	7	-3.895717079	-17.77616394	1.670322541
-82.5	49.39	219	51291	1971	3	8	-3.644280517	-17.50672563	1.670322541
-82.5	49.39	219	51291	1971	3	9	-3.390084986	-17.23387392	1.670322541
-82.5	49.39	219	51291	1971	3	10	-3.133207918	-16.95769191	1.670322541
-82.5	49.39	219	51291	1971	3	11	-2.87372756	-16.67826374	1.670322541
-82.5	49.39	219	51291	1971	3	12	-2.611722953	-16.39567452	1.670322541
-82.5	49.39	219	51291	1971	3	13	-2.347273905	-16.11001033	1.670322541
-82.5	49.39	219	51291	1971	3	14	-2.08046097	-15.82135818	1.670322541
-82.5	49.39	219	51291	1971	3	15	-1.811365422	-15.52980601	1.670322541
-82.5	49.39	219	51291	1971	3	16	-1.540069231	-15.23544262	1.670322541
-82.5	49.39	219	51291	1971	3	17	-1.266655036	-14.93835768	1.670322541
-82.5	49.39	219	51291	1971	3	18	-0.991206122	-14.63864168	1.670322541
-82.5	49.39	219	51291	1971	3	19	-0.713806392	-14.33638592	1.670322541
-82.5	49.39	219	51291	1971	3	20	-0.434540346	-14.03168248	1.670322541
-82.5	49.39	219	51291	1971	3	21	-0.153493052	-13.72462415	1.670322541
-82.5	49.39	219	51291	1971	3	22	0.129249882	-13.41530449	1.670322541
-82.5	49.39	219	51291	1971	3	23	0.413602329	-13.10381771	1.670322541
-82.5	49.39	219	51291	1971	3	24	0.699477672	-12.79025869	1.670322541
-82.5	49.39	219	51291	1971	3	25	0.986788831	-12.47472295	1.670322541
